id_1,id_2,cor,label
AJ305238,AY305310,0.0568045669432653,negtive
AJ305238,GB-GCA-015554585.1-JADNIT010000076.1,0.0858461916781064,negtive
AJ305238,RS-GCF-003461005.1-NZ-QTWG01000138.1,0.0624449398557947,positive
AJ305238,RS-GCF-018784445.1-NZ-WQOH01000081.1,0.0590078374516456,negtive
AJ305238,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.0613775310108564,positive
AJ305238,G900545585,0.0681802390473561,negtive
AJ305238,MJ006-1-barcode37-umi141792bins-ubs-3,0.0558795944100318,positive
AJ305238,RS-GCF-902497365.1-NZ-LR699993.1,0.0538865031326705,negtive
AY305310,RS-GCF-000702865.1-NZ-JNKM01000001.1,0.0552033953594962,positive
AY305310,MJ006-2-barcode53-umi150828bins-ubs-3,0.0542030817203619,negtive
AY305310,RS-GCF-902497365.1-NZ-LR699993.1,0.0544838723571744,positive
GB-GCA-015554585.1-JADNIT010000076.1,GB-GCA-900066275.1-FMFG01000089.1,0.0804751333129846,negtive
GB-GCA-015554585.1-JADNIT010000076.1,GB-GCA-902646515.1-CACRCQ010000098.1,0.0959087537947141,positive
GB-GCA-015554585.1-JADNIT010000076.1,RS-GCF-000702865.1-NZ-JNKM01000001.1,0.0620057839180576,positive
GB-GCA-015554585.1-JADNIT010000076.1,RS-GCF-019130915.1-NZ-JAHOLF010000125.1,0.0608251049322935,positive
GB-GCA-015554585.1-JADNIT010000076.1,MJ006-1-barcode39-umi95963bins-ubs-4,0.0519572649492954,negtive
GB-GCA-015554585.1-JADNIT010000076.1,MJ006-1-barcode45-umi215926bins-ubs-3,0.0517234059369767,negtive
GB-GCA-015554585.1-JADNIT010000076.1,MJ006-2-barcode53-umi132850bins-ubs-4,0.058779099596279,negtive
GB-GCA-900066275.1-FMFG01000089.1,GB-GCA-902646515.1-CACRCQ010000098.1,0.0766124865234713,negtive
GB-GCA-900066275.1-FMFG01000089.1,RS-GCF-003461005.1-NZ-QTWG01000138.1,0.101786800950096,positive
GB-GCA-900066275.1-FMFG01000089.1,RS-GCF-003481175.1-NZ-QUKF01000070.1,0.0796100632267369,positive
GB-GCA-900066275.1-FMFG01000089.1,RS-GCF-019130915.1-NZ-JAHOLF010000125.1,0.113497794465419,negtive
GB-GCA-900066275.1-FMFG01000089.1,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.121702561551131,negtive
GB-GCA-900066275.1-FMFG01000089.1,RS-GCF-900291485.1-NZ-OLKO01000008.1,0.0977611819590661,positive
GB-GCA-900066275.1-FMFG01000089.1,GB-GCA-000980215.1-LARH01000082.1,0.0676749751328432,negtive
GB-GCA-900066275.1-FMFG01000089.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.0686727766025957,negtive
GB-GCA-900066275.1-FMFG01000089.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.118129743662471,positive
GB-GCA-900066275.1-FMFG01000089.1,MJ006-1-barcode37-umi141792bins-ubs-3,0.0782183246731196,negtive
GB-GCA-900066275.1-FMFG01000089.1,MJ006-1-barcode43-umi102585bins-ubs-4,0.0551661362407961,negtive
GB-GCA-900066275.1-FMFG01000089.1,MJ006-2-barcode53-umi150828bins-ubs-3,0.0685187094792082,negtive
GB-GCA-900066275.1-FMFG01000089.1,MJ006-2-barcode65-umi112744bins-ubs-6,0.0552483490011686,negtive
GB-GCA-900066275.1-FMFG01000089.1,RS-GCF-902497365.1-NZ-LR699993.1,0.0696289119628358,positive
GB-GCA-902646515.1-CACRCQ010000098.1,RS-GCF-003461005.1-NZ-QTWG01000138.1,0.0730619372897956,negtive
GB-GCA-902646515.1-CACRCQ010000098.1,RS-GCF-003481175.1-NZ-QUKF01000070.1,0.0834553253464207,negtive
GB-GCA-902646515.1-CACRCQ010000098.1,RS-GCF-019130915.1-NZ-JAHOLF010000125.1,0.19404163908627,positive
GB-GCA-902646515.1-CACRCQ010000098.1,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.0579592991128517,positive
GB-GCA-902646515.1-CACRCQ010000098.1,RS-GCF-900291485.1-NZ-OLKO01000008.1,0.083380339613037,negtive
GB-GCA-902646515.1-CACRCQ010000098.1,MJ006-1-barcode39-umi59141bins-ubs-6,0.0511342178959849,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,RS-GCF-003461005.1-NZ-QTWG01000138.1,0.0565903010390028,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,RS-GCF-005844755.1-NZ-SPHB01000048.1,0.0512811763650112,positive
RS-GCF-000702865.1-NZ-JNKM01000001.1,RS-GCF-018784445.1-NZ-WQOH01000081.1,0.0916542893936103,positive
RS-GCF-000702865.1-NZ-JNKM01000001.1,RS-GCF-018784865.1-NZ-WQPA01000083.1,0.0640390541126526,positive
RS-GCF-000702865.1-NZ-JNKM01000001.1,G000431455,0.0597425927001367,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,G900545585,0.06312378737816,positive
RS-GCF-000702865.1-NZ-JNKM01000001.1,GB-GCA-000980425.1-LARJ01000053.1,0.0707098751611116,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,G000010425,0.0565946424491849,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,MJ006-2-barcode51-umi107579bins-ubs-5,0.0535317885792494,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,MJ006-2-barcode59-umi224357bins-ubs-3,0.063249061993185,positive
RS-GCF-000702865.1-NZ-JNKM01000001.1,MJ006-2-barcode65-umi112744bins-ubs-6,0.0588666264993187,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,MJ006-2-barcode65-umi152818bins-ubs-3,0.0572356850995609,negtive
RS-GCF-000702865.1-NZ-JNKM01000001.1,RS-GCF-013301525.1-NZ-JAAIOL010000051.1,0.0574591741685759,positive
RS-GCF-000702865.1-NZ-JNKM01000001.1,RS-GCF-902497365.1-NZ-LR699993.1,0.0521702655678761,positive
RS-GCF-003461005.1-NZ-QTWG01000138.1,RS-GCF-003481175.1-NZ-QUKF01000070.1,0.0682917971766269,positive
RS-GCF-003461005.1-NZ-QTWG01000138.1,RS-GCF-019130915.1-NZ-JAHOLF010000125.1,0.0979560133447736,negtive
RS-GCF-003461005.1-NZ-QTWG01000138.1,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.0561991188509922,negtive
RS-GCF-003461005.1-NZ-QTWG01000138.1,RS-GCF-900291485.1-NZ-OLKO01000008.1,0.0719665301724046,positive
RS-GCF-003461005.1-NZ-QTWG01000138.1,GB-GCA-000980215.1-LARH01000082.1,0.0618912707226828,negtive
RS-GCF-003461005.1-NZ-QTWG01000138.1,GB-GCA-000980425.1-LARJ01000053.1,0.0514582077327176,negtive
RS-GCF-003461005.1-NZ-QTWG01000138.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.06073779477463,negtive
RS-GCF-003461005.1-NZ-QTWG01000138.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0980289808990979,positive
RS-GCF-003461005.1-NZ-QTWG01000138.1,MJ006-1-barcode28-umi99869bins-ubs-3,0.0551854995526349,negtive
RS-GCF-003461005.1-NZ-QTWG01000138.1,MJ006-1-barcode45-umi215926bins-ubs-3,0.0553730289726792,positive
RS-GCF-003461005.1-NZ-QTWG01000138.1,MJ006-2-barcode53-umi132850bins-ubs-4,0.0591406523103201,positive
RS-GCF-003461005.1-NZ-QTWG01000138.1,MJ006-2-barcode53-umi150828bins-ubs-3,0.0538285925175701,negtive
RS-GCF-003461005.1-NZ-QTWG01000138.1,MJ010-1-barcode30-umi141257bins-ubs-4,0.0539666764892273,negtive
RS-GCF-003481175.1-NZ-QUKF01000070.1,RS-GCF-019130915.1-NZ-JAHOLF010000125.1,0.0862059704673084,negtive
RS-GCF-003481175.1-NZ-QUKF01000070.1,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.0879692331701619,negtive
RS-GCF-003481175.1-NZ-QUKF01000070.1,GB-GCA-000980215.1-LARH01000082.1,0.0534584822381302,negtive
RS-GCF-003481175.1-NZ-QUKF01000070.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0893910287555995,positive
RS-GCF-003481175.1-NZ-QUKF01000070.1,MJ006-1-barcode43-umi102585bins-ubs-4,0.0575397634261934,negtive
RS-GCF-003481175.1-NZ-QUKF01000070.1,MJ006-1-barcode45-umi215926bins-ubs-3,0.0703496515776527,positive
RS-GCF-003481175.1-NZ-QUKF01000070.1,MJ006-2-barcode65-umi112744bins-ubs-6,0.0528796529918601,negtive
RS-GCF-005844755.1-NZ-SPHB01000048.1,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.0523057186258495,negtive
RS-GCF-005844755.1-NZ-SPHB01000048.1,RS-GCF-900291485.1-NZ-OLKO01000008.1,0.0577503708942874,positive
RS-GCF-005844755.1-NZ-SPHB01000048.1,GB-GCA-000980215.1-LARH01000082.1,0.0574452299131841,negtive
RS-GCF-005844755.1-NZ-SPHB01000048.1,MJ006-1-barcode37-umi141792bins-ubs-3,0.0759623077097291,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,RS-GCF-019130915.1-NZ-JAHOLF010000125.1,0.0562200462277328,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.0669766532040711,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,GB-GCA-000980215.1-LARH01000082.1,0.0841909443118468,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.0665112289337975,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0776062749477679,positive
RS-GCF-018784445.1-NZ-WQOH01000081.1,MJ006-1-barcode37-umi141792bins-ubs-3,0.0835773132350696,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,MJ006-1-barcode45-umi215926bins-ubs-3,0.058290366694388,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,MJ006-2-barcode53-umi150828bins-ubs-3,0.0569000855026359,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,MJ006-2-barcode65-umi112744bins-ubs-6,0.0563412276068145,negtive
RS-GCF-018784445.1-NZ-WQOH01000081.1,RS-GCF-902497365.1-NZ-LR699993.1,0.0668067609219185,positive
RS-GCF-018784865.1-NZ-WQPA01000083.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0778663455289829,positive
RS-GCF-019130915.1-NZ-JAHOLF010000125.1,RS-GCF-900217715.1-NZ-OBMS01000001.1,0.121747403394635,positive
RS-GCF-019130915.1-NZ-JAHOLF010000125.1,RS-GCF-900291485.1-NZ-OLKO01000008.1,0.108470809803705,negtive
RS-GCF-019130915.1-NZ-JAHOLF010000125.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.0515729809213169,positive
RS-GCF-019130915.1-NZ-JAHOLF010000125.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.143889120813114,negtive
RS-GCF-019130915.1-NZ-JAHOLF010000125.1,MJ006-1-barcode37-umi141792bins-ubs-3,0.0663707679011028,positive
RS-GCF-019130915.1-NZ-JAHOLF010000125.1,MJ006-2-barcode53-umi132850bins-ubs-4,0.0506266127772045,negtive
RS-GCF-019130915.1-NZ-JAHOLF010000125.1,MJ006-2-barcode53-umi150828bins-ubs-3,0.0561004671062271,positive
RS-GCF-900217715.1-NZ-OBMS01000001.1,RS-GCF-900291485.1-NZ-OLKO01000008.1,0.0724651531215515,negtive
RS-GCF-900217715.1-NZ-OBMS01000001.1,G000431455,0.0619879362206547,positive
RS-GCF-900217715.1-NZ-OBMS01000001.1,G900545585,0.0695452537549594,negtive
RS-GCF-900217715.1-NZ-OBMS01000001.1,GB-GCA-000980425.1-LARJ01000053.1,0.0678226968399781,positive
RS-GCF-900217715.1-NZ-OBMS01000001.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.0551802755534518,positive
RS-GCF-900217715.1-NZ-OBMS01000001.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0534690133850343,negtive
RS-GCF-900217715.1-NZ-OBMS01000001.1,MJ006-1-barcode37-umi141792bins-ubs-3,0.106545751323972,positive
RS-GCF-900217715.1-NZ-OBMS01000001.1,MJ006-1-barcode43-umi102585bins-ubs-4,0.073768373100826,positive
RS-GCF-900217715.1-NZ-OBMS01000001.1,MJ006-2-barcode53-umi70825bins-ubs-6,0.0505660329664042,negtive
RS-GCF-900217715.1-NZ-OBMS01000001.1,MJ006-2-barcode59-umi224357bins-ubs-3,0.0500968226381574,negtive
RS-GCF-900217715.1-NZ-OBMS01000001.1,MJ006-2-barcode65-umi112744bins-ubs-6,0.0605960355205284,positive
RS-GCF-900291485.1-NZ-OLKO01000008.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.0659624797184029,negtive
RS-GCF-900291485.1-NZ-OLKO01000008.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0988172214084396,positive
RS-GCF-900291485.1-NZ-OLKO01000008.1,MJ006-2-barcode53-umi150828bins-ubs-3,0.0693387107617867,negtive
G000431455,GB-GCA-000980215.1-LARH01000082.1,0.0821291434179669,positive
G000431455,MJ006-2-barcode53-umi150828bins-ubs-3,0.0604682844252665,positive
G900545585,HM037997,0.0656211738041477,negtive
G900545585,MJ006-1-barcode28-umi99869bins-ubs-3,0.0519232374552601,negtive
G900545585,MJ006-1-barcode37-umi141792bins-ubs-3,0.0584659148426494,negtive
G900545585,MJ006-2-barcode53-umi132850bins-ubs-4,0.0684946870411944,negtive
G900545585,MJ006-2-barcode53-umi70825bins-ubs-6,0.0741750815052329,positive
GB-GCA-000980215.1-LARH01000082.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.0719058575683196,positive
GB-GCA-000980215.1-LARH01000082.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0751470465488838,negtive
GB-GCA-000980215.1-LARH01000082.1,MJ006-1-barcode37-umi141792bins-ubs-3,0.0682229855177803,positive
GB-GCA-000980215.1-LARH01000082.1,MJ006-1-barcode45-umi215926bins-ubs-3,0.0587403130085112,negtive
GB-GCA-000980215.1-LARH01000082.1,MJ006-2-barcode53-umi150828bins-ubs-3,0.0901121592608368,positive
GB-GCA-000980215.1-LARH01000082.1,MJ006-2-barcode59-umi224357bins-ubs-3,0.0541318791116078,negtive
GB-GCA-000980215.1-LARH01000082.1,RS-GCF-902497365.1-NZ-LR699993.1,0.0719363818550475,negtive
GB-GCA-000980425.1-LARJ01000053.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.0555086080254315,negtive
MJ006-1-barcode37-umi101248bins-ubs-4,MJ006-1-barcode37-umi141792bins-ubs-3,0.0514559800673742,positive
MJ006-1-barcode37-umi101248bins-ubs-4,MJ006-1-barcode39-umi59141bins-ubs-6,0.0590368819785024,positive
MJ006-1-barcode37-umi101248bins-ubs-4,MJ006-1-barcode39-umi95963bins-ubs-4,0.0510929047900906,negtive
MJ006-1-barcode37-umi101248bins-ubs-4,MJ006-2-barcode53-umi182866bins-ubs-3,0.0500162770010357,positive
MJ006-1-barcode37-umi101248bins-ubs-4,MJ006-2-barcode69-umi173364bins-ubs-3,0.0504514719174081,negtive
MJ006-1-barcode37-umi101248bins-ubs-4,U25952,0.0653056720047289,negtive
MJ006-2-barcode51-umi185356bins-ubs-3,RS-GCF-902497365.1-NZ-LR699993.1,0.0514606104766381,negtive
RS-GCF-003473495.1-NZ-QUCI01000034.1,RS-GCF-013302845.1-NZ-JAAIQT010000087.1,0.0783250532401206,positive
RS-GCF-003473495.1-NZ-QUCI01000034.1,MJ006-1-barcode37-umi141792bins-ubs-3,0.0542080584625353,positive
RS-GCF-013302845.1-NZ-JAAIQT010000087.1,MJ006-1-barcode28-umi157746bins-ubs-3,0.132467592800179,negtive
MJ006-1-barcode28-umi157746bins-ubs-3,MJ006-1-barcode37-umi141792bins-ubs-3,0.0565097836500619,negtive
MJ006-1-barcode28-umi157746bins-ubs-3,MJ006-2-barcode53-umi150828bins-ubs-3,0.115543955544864,negtive
MJ006-1-barcode28-umi157746bins-ubs-3,RS-GCF-902497365.1-NZ-LR699993.1,0.0864279315905183,positive
HM037997,MJ006-1-barcode39-umi59141bins-ubs-6,0.0822476346482188,positive
MJ006-1-barcode37-umi141792bins-ubs-3,MJ006-2-barcode53-umi150828bins-ubs-3,0.0726021497659214,positive
MJ006-1-barcode37-umi141792bins-ubs-3,MJ006-2-barcode53-umi182866bins-ubs-3,0.0623067097126977,negtive
MJ006-1-barcode37-umi141792bins-ubs-3,RS-GCF-902497365.1-NZ-LR699993.1,0.0669326126716026,negtive
MJ006-1-barcode39-umi95963bins-ubs-4,MJ006-2-barcode53-umi150828bins-ubs-3,0.0533655947487579,negtive
MJ006-1-barcode39-umi95963bins-ubs-4,MJ006-2-barcode53-umi182866bins-ubs-3,0.0603532665190153,negtive
MJ006-2-barcode65-umi152818bins-ubs-3,RS-GCF-013301525.1-NZ-JAAIOL010000051.1,0.050313754708274,negtive
MJ006-2-barcode69-umi173364bins-ubs-3,RS-GCF-013301525.1-NZ-JAAIOL010000051.1,0.0526214771487869,negtive
